Model,Dataset,Scene,filename,Metric,standard_value,Masked_Value,Difference
radfoam,mp360,counter,radfoam_counter_DSCF6017.png,SSIM,0.8836553692817688,0.8119195699691772,0.07173579931259155
radfoam,mp360,counter,radfoam_counter_DSCF6025.png,SSIM,0.8716988563537598,0.7203490734100342,0.15134978294372559
radfoam,mp360,counter,radfoam_counter_DSCF6033.png,SSIM,0.8906913995742798,0.8151857852935791,0.07550561428070068
radfoam,mp360,counter,radfoam_counter_DSCF6041.png,SSIM,0.9113311171531677,0.8407871127128601,0.07054400444030762
radfoam,mp360,counter,radfoam_counter_DSCF6049.png,SSIM,0.8959570527076721,0.8318171501159668,0.06413990259170532
radfoam,mp360,counter,radfoam_counter_DSCF6057.png,SSIM,0.914478063583374,0.8837818503379822,0.030696213245391846
radfoam,mp360,counter,radfoam_counter_DSCF6065.png,SSIM,0.9152365326881409,0.86464524269104,0.05059128999710083
radfoam,mp360,counter,radfoam_counter_DSCF6073.png,SSIM,0.8865344524383545,0.8581145405769348,0.028419911861419678
radfoam,mp360,counter,radfoam_counter_DSCF6081.png,SSIM,0.8755104541778564,0.8215079307556152,0.05400252342224121
radfoam,mp360,counter,radfoam_counter_DSCF6089.png,SSIM,0.7894633412361145,0.6942519545555115,0.09521138668060303
radfoam,mp360,counter,radfoam_counter_DSCF5857.png,LPIPS,0.24868427217006683,0.18367493152618408,-0.06500934064388275
radfoam,mp360,counter,radfoam_counter_DSCF5865.png,LPIPS,0.20983263850212097,0.103354811668396,-0.10647782683372498
radfoam,mp360,counter,radfoam_counter_DSCF5873.png,LPIPS,0.2190258800983429,0.1106141060590744,-0.1084117740392685
radfoam,mp360,counter,radfoam_counter_DSCF5881.png,LPIPS,0.2752555012702942,0.36562031507492065,0.09036481380462646
radfoam,mp360,counter,radfoam_counter_DSCF5889.png,LPIPS,0.20850686728954315,0.1238512247800827,-0.08465564250946045
radfoam,mp360,counter,radfoam_counter_DSCF5897.png,LPIPS,0.2658896744251251,0.22824323177337646,-0.03764644265174866
radfoam,mp360,counter,radfoam_counter_DSCF5905.png,LPIPS,0.20085377991199493,0.1740936040878296,-0.026760175824165344
radfoam,mp360,counter,radfoam_counter_DSCF5913.png,LPIPS,0.16700224578380585,0.1039474606513977,-0.06305478513240814
radfoam,mp360,counter,radfoam_counter_DSCF5921.png,LPIPS,0.2908862829208374,0.18411299586296082,-0.10677328705787659
radfoam,mp360,counter,radfoam_counter_DSCF5929.png,LPIPS,0.21149905025959015,0.15770113468170166,-0.05379791557788849
radfoam,mp360,counter,radfoam_counter_DSCF5937.png,LPIPS,0.1998596489429474,0.13853591680526733,-0.061323732137680054
radfoam,mp360,counter,radfoam_counter_DSCF5945.png,LPIPS,0.2905081510543823,0.14253933727741241,-0.1479688137769699
radfoam,mp360,counter,radfoam_counter_DSCF5953.png,LPIPS,0.20609092712402344,0.12617015838623047,-0.07992076873779297
radfoam,mp360,counter,radfoam_counter_DSCF5961.png,LPIPS,0.18899311125278473,0.12050414085388184,-0.0684889703989029
radfoam,mp360,counter,radfoam_counter_DSCF5969.png,LPIPS,0.26245829463005066,0.23437407612800598,-0.028084218502044678
radfoam,mp360,counter,radfoam_counter_DSCF5977.png,LPIPS,0.22644345462322235,0.1807640641927719,-0.04567939043045044
radfoam,mp360,counter,radfoam_counter_DSCF5985.png,LPIPS,0.17097854614257812,0.11851823329925537,-0.052460312843322754
radfoam,mp360,counter,radfoam_counter_DSCF5993.png,LPIPS,0.22120553255081177,0.15085770189762115,-0.07034783065319061
radfoam,mp360,counter,radfoam_counter_DSCF6001.png,LPIPS,0.21071681380271912,0.21328210830688477,0.0025652945041656494
radfoam,mp360,counter,radfoam_counter_DSCF6009.png,LPIPS,0.19832739233970642,0.16981923580169678,-0.028508156538009644
radfoam,mp360,counter,radfoam_counter_DSCF6017.png,LPIPS,0.20815449953079224,0.16561941802501678,-0.04253508150577545
radfoam,mp360,counter,radfoam_counter_DSCF6025.png,LPIPS,0.2540886700153351,0.26113349199295044,0.0070448219776153564
radfoam,mp360,counter,radfoam_counter_DSCF6033.png,LPIPS,0.19479376077651978,0.1610373854637146,-0.033756375312805176
radfoam,mp360,counter,radfoam_counter_DSCF6041.png,LPIPS,0.1807061731815338,0.14826539158821106,-0.032440781593322754
radfoam,mp360,counter,radfoam_counter_DSCF6049.png,LPIPS,0.2218305468559265,0.1557585597038269,-0.06607198715209961
radfoam,mp360,counter,radfoam_counter_DSCF6057.png,LPIPS,0.16590847074985504,0.09228412806987762,-0.07362434267997742
radfoam,mp360,counter,radfoam_counter_DSCF6065.png,LPIPS,0.17662663757801056,0.08890552073717117,-0.08772111684083939
radfoam,mp360,counter,radfoam_counter_DSCF6073.png,LPIPS,0.17851044237613678,0.10531696677207947,-0.07319347560405731
radfoam,mp360,counter,radfoam_counter_DSCF6081.png,LPIPS,0.2131369411945343,0.1031852513551712,-0.1099516898393631
radfoam,mp360,counter,radfoam_counter_DSCF6089.png,LPIPS,0.3171245753765106,0.23946072161197662,-0.077663853764534
radfoam,tnt,Courthouse,radfoam_Courthouse_000001.png,PSNR,29.8309326171875,22.97272491455078,6.858207702636719
radfoam,tnt,Courthouse,radfoam_Courthouse_000009.png,PSNR,30.395912170410156,23.66300392150879,6.732908248901367
radfoam,tnt,Courthouse,radfoam_Courthouse_000017.png,PSNR,25.132766723632812,21.182716369628906,3.9500503540039062
radfoam,tnt,Courthouse,radfoam_Courthouse_000025.png,PSNR,27.227943420410156,21.440269470214844,5.7876739501953125
radfoam,tnt,Courthouse,radfoam_Courthouse_000033.png,PSNR,28.528411865234375,22.03042984008789,6.497982025146484
radfoam,tnt,Courthouse,radfoam_Courthouse_000041.png,PSNR,26.30314826965332,20.59758186340332,5.70556640625
radfoam,tnt,Courthouse,radfoam_Courthouse_000049.png,PSNR,12.846449851989746,12.95237922668457,-0.10592937469482422
radfoam,tnt,Courthouse,radfoam_Courthouse_000057.png,PSNR,20.11298942565918,16.98795509338379,3.1250343322753906
radfoam,tnt,Courthouse,radfoam_Courthouse_000065.png,PSNR,22.057964324951172,18.78882598876953,3.2691383361816406
radfoam,tnt,Courthouse,radfoam_Courthouse_000073.png,PSNR,24.346590042114258,19.18687629699707,5.1597137451171875
radfoam,tnt,Courthouse,radfoam_Courthouse_000081.png,PSNR,20.956552505493164,19.67383575439453,1.2827167510986328
radfoam,tnt,Courthouse,radfoam_Courthouse_000089.png,PSNR,22.264026641845703,19.62042236328125,2.643604278564453
radfoam,tnt,Courthouse,radfoam_Courthouse_000097.png,PSNR,23.261491775512695,18.968706130981445,4.29278564453125
radfoam,tnt,Courthouse,radfoam_Courthouse_000105.png,PSNR,20.92190933227539,18.75400161743164,2.16790771484375
radfoam,tnt,Courthouse,radfoam_Courthouse_000113.png,PSNR,14.072233200073242,13.57258415222168,0.4996490478515625
radfoam,tnt,Courthouse,radfoam_Courthouse_000121.png,PSNR,14.028960227966309,13.851200103759766,0.17776012420654297
radfoam,tnt,Courthouse,radfoam_Courthouse_000129.png,PSNR,12.731744766235352,14.932977676391602,-2.20123291015625
radfoam,tnt,Courthouse,radfoam_Courthouse_000137.png,PSNR,14.388752937316895,14.349315643310547,0.039437294006347656
radfoam,tnt,Courthouse,radfoam_Courthouse_000145.png,PSNR,20.517759323120117,17.764808654785156,2.752950668334961
radfoam,tnt,Courthouse,radfoam_Courthouse_000153.png,PSNR,16.624643325805664,14.784444808959961,1.8401985168457031
radfoam,tnt,Courthouse,radfoam_Courthouse_000161.png,PSNR,16.323707580566406,14.93366813659668,1.3900394439697266
radfoam,tnt,Courthouse,radfoam_Courthouse_000169.png,PSNR,16.034032821655273,14.429112434387207,1.6049203872680664
radfoam,tnt,Courthouse,radfoam_Courthouse_000177.png,PSNR,12.577827453613281,12.48965072631836,0.08817672729492188
radfoam,tnt,Courthouse,radfoam_Courthouse_000185.png,PSNR,18.831886291503906,17.839313507080078,0.9925727844238281
radfoam,tnt,Courthouse,radfoam_Courthouse_000193.png,PSNR,23.971691131591797,19.159948348999023,4.811742782592773
radfoam,tnt,Courthouse,radfoam_Courthouse_000201.png,PSNR,22.67892837524414,17.68478012084961,4.994148254394531
radfoam,tnt,Courthouse,radfoam_Courthouse_000209.png,PSNR,22.602985382080078,17.051965713500977,5.551019668579102
radfoam,tnt,Courthouse,radfoam_Courthouse_000217.png,PSNR,19.13019561767578,16.2091007232666,2.9210948944091797
radfoam,tnt,Courthouse,radfoam_Courthouse_000225.png,PSNR,21.91136932373047,18.65481185913086,3.2565574645996094
radfoam,tnt,Courthouse,radfoam_Courthouse_000233.png,PSNR,25.870872497558594,20.68314552307129,5.187726974487305
radfoam,tnt,Courthouse,radfoam_Courthouse_000241.png,PSNR,30.353679656982422,22.697589874267578,7.656089782714844
radfoam,tnt,Courthouse,radfoam_Courthouse_000249.png,PSNR,27.8644962310791,20.57164192199707,7.292854309082031
radfoam,tnt,Courthouse,radfoam_Courthouse_000257.png,PSNR,23.43793487548828,19.305418014526367,4.132516860961914
radfoam,tnt,Courthouse,radfoam_Courthouse_000265.png,PSNR,27.478389739990234,19.227191925048828,8.251197814941406
radfoam,tnt,Courthouse,radfoam_Courthouse_000273.png,PSNR,24.80695343017578,18.08499526977539,6.721958160400391
radfoam,tnt,Courthouse,radfoam_Courthouse_000281.png,PSNR,21.516841888427734,18.33050537109375,3.1863365173339844
radfoam,tnt,Courthouse,radfoam_Courthouse_000289.png,PSNR,25.299617767333984,19.00199317932129,6.297624588012695
radfoam,tnt,Courthouse,radfoam_Courthouse_000297.png,PSNR,16.809314727783203,13.25129508972168,3.5580196380615234
radfoam,tnt,Courthouse,radfoam_Courthouse_000305.png,PSNR,14.305084228515625,12.477946281433105,1.8271379470825195
radfoam,tnt,Courthouse,radfoam_Courthouse_000313.png,PSNR,14.019059181213379,14.146190643310547,-0.12713146209716797
radfoam,tnt,Courthouse,radfoam_Courthouse_000321.png,PSNR,16.94526481628418,12.612138748168945,4.333126068115234
radfoam,tnt,Courthouse,radfoam_Courthouse_000329.png,PSNR,20.277095794677734,17.486722946166992,2.790372848510742
radfoam,tnt,Courthouse,radfoam_Courthouse_000337.png,PSNR,18.183317184448242,15.261575698852539,2.921741485595703
radfoam,tnt,Courthouse,radfoam_Courthouse_000345.png,PSNR,18.88159942626953,18.302814483642578,0.5787849426269531
radfoam,tnt,Courthouse,radfoam_Courthouse_000353.png,PSNR,18.65558433532715,16.697559356689453,1.9580249786376953
radfoam,tnt,Courthouse,radfoam_Courthouse_000361.png,PSNR,18.074312210083008,16.508180618286133,1.566131591796875
radfoam,tnt,Courthouse,radfoam_Courthouse_000369.png,PSNR,21.048248291015625,18.325044631958008,2.723203659057617
radfoam,tnt,Courthouse,radfoam_Courthouse_000377.png,PSNR,16.991764068603516,15.015310287475586,1.9764537811279297
radfoam,tnt,Courthouse,radfoam_Courthouse_000385.png,PSNR,18.048948287963867,15.215280532836914,2.833667755126953
radfoam,tnt,Courthouse,radfoam_Courthouse_000393.png,PSNR,14.911751747131348,12.640375137329102,2.271376609802246
radfoam,tnt,Courthouse,radfoam_Courthouse_000401.png,PSNR,14.293179512023926,13.250707626342773,1.0424718856811523
radfoam,tnt,Courthouse,radfoam_Courthouse_000409.png,PSNR,21.85306739807129,17.98110580444336,3.8719615936279297
radfoam,tnt,Courthouse,radfoam_Courthouse_000417.png,PSNR,18.65474510192871,16.306957244873047,2.347787857055664
radfoam,tnt,Courthouse,radfoam_Courthouse_000425.png,PSNR,22.12520980834961,18.039365768432617,4.085844039916992
radfoam,tnt,Courthouse,radfoam_Courthouse_000433.png,PSNR,19.29949188232422,18.59375762939453,0.7057342529296875
radfoam,tnt,Courthouse,radfoam_Courthouse_000441.png,PSNR,19.767793655395508,16.233781814575195,3.5340118408203125
radfoam,tnt,Courthouse,radfoam_Courthouse_000449.png,PSNR,21.168201446533203,17.618131637573242,3.550069808959961
radfoam,tnt,Courthouse,radfoam_Courthouse_000457.png,PSNR,24.575395584106445,21.10907554626465,3.466320037841797
radfoam,tnt,Courthouse,radfoam_Courthouse_000465.png,PSNR,20.336936950683594,18.66452980041504,1.6724071502685547
radfoam,tnt,Courthouse,radfoam_Courthouse_000473.png,PSNR,23.917972564697266,18.80980110168457,5.108171463012695
radfoam,tnt,Courthouse,radfoam_Courthouse_000481.png,PSNR,22.296588897705078,16.46044921875,5.836139678955078
radfoam,tnt,Courthouse,radfoam_Courthouse_000489.png,PSNR,20.486345291137695,18.711078643798828,1.7752666473388672
radfoam,tnt,Courthouse,radfoam_Courthouse_000497.png,PSNR,26.380664825439453,21.892396926879883,4.48826789855957
radfoam,tnt,Courthouse,radfoam_Courthouse_000505.png,PSNR,20.90005111694336,18.48543930053711,2.41461181640625
radfoam,tnt,Courthouse,radfoam_Courthouse_000513.png,PSNR,24.129018783569336,20.47903823852539,3.6499805450439453
radfoam,tnt,Courthouse,radfoam_Courthouse_000521.png,PSNR,26.698989868164062,22.317934036254883,4.38105583190918
radfoam,tnt,Courthouse,radfoam_Courthouse_000529.png,PSNR,24.63132667541504,19.870037078857422,4.761289596557617
radfoam,tnt,Courthouse,radfoam_Courthouse_000537.png,PSNR,16.265052795410156,15.291939735412598,0.9731130599975586
radfoam,tnt,Courthouse,radfoam_Courthouse_000545.png,PSNR,24.593114852905273,19.682518005371094,4.91059684753418
radfoam,tnt,Courthouse,radfoam_Courthouse_000553.png,PSNR,25.438278198242188,20.60375213623047,4.834526062011719
radfoam,tnt,Courthouse,radfoam_Courthouse_000561.png,PSNR,15.944068908691406,13.885311126708984,2.058757781982422
radfoam,tnt,Courthouse,radfoam_Courthouse_000569.png,PSNR,24.374235153198242,20.43572235107422,3.9385128021240234
radfoam,tnt,Courthouse,radfoam_Courthouse_000577.png,PSNR,28.736591339111328,22.022607803344727,6.713983535766602
radfoam,tnt,Courthouse,radfoam_Courthouse_000585.png,PSNR,23.242414474487305,20.26460838317871,2.9778060913085938
radfoam,tnt,Courthouse,radfoam_Courthouse_000593.png,PSNR,22.143024444580078,19.3656005859375,2.777423858642578
radfoam,tnt,Courthouse,radfoam_Courthouse_000601.png,PSNR,11.84809684753418,11.491376876831055,0.356719970703125
radfoam,tnt,Courthouse,radfoam_Courthouse_000609.png,PSNR,20.081546783447266,17.78980255126953,2.2917442321777344
radfoam,tnt,Courthouse,radfoam_Courthouse_000617.png,PSNR,15.059595108032227,13.845558166503906,1.2140369415283203
radfoam,tnt,Courthouse,radfoam_Courthouse_000625.png,PSNR,18.8112850189209,18.825040817260742,-0.01375579833984375
radfoam,tnt,Courthouse,radfoam_Courthouse_000633.png,PSNR,12.966764450073242,14.748749732971191,-1.7819852828979492
radfoam,tnt,Courthouse,radfoam_Courthouse_000641.png,PSNR,23.593263626098633,19.033405303955078,4.559858322143555
radfoam,tnt,Courthouse,radfoam_Courthouse_000649.png,PSNR,16.888957977294922,15.64200496673584,1.246953010559082
radfoam,tnt,Courthouse,radfoam_Courthouse_000657.png,PSNR,20.214693069458008,18.57416343688965,1.6405296325683594
radfoam,tnt,Courthouse,radfoam_Courthouse_000665.png,PSNR,19.683399200439453,16.776079177856445,2.907320022583008
radfoam,tnt,Courthouse,radfoam_Courthouse_000673.png,PSNR,20.43967056274414,18.381179809570312,2.058490753173828
radfoam,tnt,Courthouse,radfoam_Courthouse_000681.png,PSNR,17.154937744140625,15.989651679992676,1.1652860641479492
radfoam,tnt,Courthouse,radfoam_Courthouse_000689.png,PSNR,19.71758270263672,17.044870376586914,2.6727123260498047
radfoam,tnt,Courthouse,radfoam_Courthouse_000697.png,PSNR,20.23503303527832,18.65076446533203,1.584268569946289
radfoam,tnt,Courthouse,radfoam_Courthouse_000705.png,PSNR,19.13848304748535,18.08445930480957,1.0540237426757812
radfoam,tnt,Courthouse,radfoam_Courthouse_000713.png,PSNR,24.429000854492188,18.552453994750977,5.876546859741211
radfoam,tnt,Courthouse,radfoam_Courthouse_000721.png,PSNR,23.886701583862305,18.448665618896484,5.43803596496582
radfoam,tnt,Courthouse,radfoam_Courthouse_000729.png,PSNR,27.747766494750977,20.433979034423828,7.313787460327148
radfoam,tnt,Courthouse,radfoam_Courthouse_000737.png,PSNR,32.098297119140625,22.750356674194336,9.347940444946289
radfoam,tnt,Courthouse,radfoam_Courthouse_000745.png,PSNR,27.574968338012695,21.886213302612305,5.688755035400391
radfoam,tnt,Courthouse,radfoam_Courthouse_000753.png,PSNR,22.702232360839844,18.64627456665039,4.055957794189453
radfoam,tnt,Courthouse,radfoam_Courthouse_000761.png,PSNR,28.18650245666504,22.024219512939453,6.162282943725586
radfoam,tnt,Courthouse,radfoam_Courthouse_000769.png,PSNR,32.16347122192383,23.591323852539062,8.572147369384766
radfoam,tnt,Courthouse,radfoam_Courthouse_000777.png,PSNR,27.732446670532227,22.120681762695312,5.611764907836914
radfoam,tnt,Courthouse,radfoam_Courthouse_000785.png,PSNR,25.872610092163086,18.486347198486328,7.386262893676758
radfoam,tnt,Courthouse,radfoam_Courthouse_000793.png,PSNR,22.83599853515625,17.648216247558594,5.187782287597656
radfoam,tnt,Courthouse,radfoam_Courthouse_000801.png,PSNR,16.283905029296875,13.287812232971191,2.9960927963256836
radfoam,tnt,Courthouse,radfoam_Courthouse_000809.png,PSNR,13.239870071411133,12.157079696655273,1.0827903747558594
radfoam,tnt,Courthouse,radfoam_Courthouse_000817.png,PSNR,14.168959617614746,14.136738777160645,0.03222084045410156
radfoam,tnt,Courthouse,radfoam_Courthouse_000825.png,PSNR,17.233325958251953,15.188117027282715,2.0452089309692383
radfoam,tnt,Courthouse,radfoam_Courthouse_000833.png,PSNR,16.111658096313477,17.024398803710938,-0.9127407073974609
radfoam,tnt,Courthouse,radfoam_Courthouse_000841.png,PSNR,13.620347023010254,10.540862083435059,3.0794849395751953
radfoam,tnt,Courthouse,radfoam_Courthouse_000849.png,PSNR,18.09486198425293,14.316789627075195,3.7780723571777344
radfoam,tnt,Courthouse,radfoam_Courthouse_000857.png,PSNR,18.4549560546875,17.26778221130371,1.187173843383789
radfoam,tnt,Courthouse,radfoam_Courthouse_000865.png,PSNR,16.626567840576172,14.129682540893555,2.496885299682617
radfoam,tnt,Courthouse,radfoam_Courthouse_000873.png,PSNR,18.82005500793457,15.837051391601562,2.983003616333008
radfoam,tnt,Courthouse,radfoam_Courthouse_000881.png,PSNR,18.201942443847656,15.81214427947998,2.389798164367676
radfoam,tnt,Courthouse,radfoam_Courthouse_000889.png,PSNR,20.039508819580078,16.91103172302246,3.128477096557617
radfoam,tnt,Courthouse,radfoam_Courthouse_000897.png,PSNR,23.26696014404297,18.68185043334961,4.585109710693359
radfoam,tnt,Courthouse,radfoam_Courthouse_000905.png,PSNR,22.1053466796875,19.169017791748047,2.936328887939453
radfoam,tnt,Courthouse,radfoam_Courthouse_000913.png,PSNR,23.664865493774414,20.05624771118164,3.6086177825927734
radfoam,tnt,Courthouse,radfoam_Courthouse_000921.png,PSNR,24.4081974029541,19.238679885864258,5.169517517089844
radfoam,tnt,Courthouse,radfoam_Courthouse_000929.png,PSNR,22.04770278930664,18.550933837890625,3.4967689514160156
radfoam,tnt,Courthouse,radfoam_Courthouse_000937.png,PSNR,28.267784118652344,24.15979766845703,4.1079864501953125
radfoam,tnt,Courthouse,radfoam_Courthouse_000945.png,PSNR,19.934268951416016,17.539899826049805,2.394369125366211
radfoam,tnt,Courthouse,radfoam_Courthouse_000953.png,PSNR,24.724882125854492,20.603988647460938,4.120893478393555
radfoam,tnt,Courthouse,radfoam_Courthouse_000961.png,PSNR,23.880556106567383,16.995540618896484,6.885015487670898
radfoam,tnt,Courthouse,radfoam_Courthouse_000969.png,PSNR,22.482688903808594,19.769126892089844,2.71356201171875
radfoam,tnt,Courthouse,radfoam_Courthouse_000977.png,PSNR,18.71041488647461,19.376482009887695,-0.6660671234130859
radfoam,tnt,Courthouse,radfoam_Courthouse_000985.png,PSNR,22.585050582885742,18.004873275756836,4.580177307128906
